Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,btw_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_cancelled,avg_price_per_room,no_of_special_requests,booking_status
INN10063,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,9,27,0,0,0,160,0,kept
INN10145,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,5,23,0,0,0,115,1,kept
INN10176,2,1,0,1,Meal Plan 1,0,Room_Type 1,0,2018,7,1,0,0,0,159,0,kept
INN10188,2,1,0,1,Meal Plan 1,1,Room_Type 4,0,2018,6,8,0,0,0,148,2,kept
INN10257,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,9,8,0,0,0,114,0,kept
INN10291,1,0,1,1,Meal Plan 1,0,Room_Type 1,0,2018,10,17,0,0,0,95,0,kept
INN10337,2,0,1,3,Meal Plan 1,0,Room_Type 1,0,2017,9,21,0,0,0,145,1,kept
INN10393,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,10,5,1,0,1,95,0,kept
INN10424,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,5,20,0,0,0,161,1,kept
INN10425,1,0,0,0,Meal Plan 1,0,Room_Type 1,0,2017,11,4,1,1,5,0,0,kept
INN10440,2,2,0,1,Meal Plan 1,0,Room_Type 6,0,2018,5,14,0,0,0,221,1,cancelled
INN10455,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,10,9,0,0,0,164,1,kept
INN10458,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,10,15,0,0,0,117.05,1,kept
INN10492,2,0,0,1,Meal Plan 1,0,Room_Type 4,0,2017,10,6,0,0,0,136,1,kept
INN10494,2,0,1,2,Meal Plan 1,0,Room_Type 1,0,2018,7,25,0,0,0,161,0,kept
INN10554,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,27,0,0,0,122,2,kept
INN10560,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,11,0,0,0,114,1,kept
INN10577,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,7,0,0,0,98,0,cancelled
INN10663,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2017,9,7,0,0,0,65,0,kept
INN10705,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2017,9,7,0,0,0,96.27,1,kept
INN10721,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,7,24,0,0,0,131,0,kept
INN10733,1,0,1,2,Meal Plan 1,0,Room_Type 4,0,2017,9,21,0,0,0,75,0,kept
INN10740,2,2,1,1,Meal Plan 1,0,Room_Type 6,0,2018,4,16,0,0,0,190,0,kept
INN10761,2,1,0,1,Meal Plan 1,0,Room_Type 1,0,2018,2,18,0,0,0,109,0,kept
INN10859,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2017,9,7,0,0,0,148.67,0,kept
INN11081,2,0,0,3,Meal Plan 1,0,Room_Type 1,0,2018,10,4,0,0,0,103.5,2,kept
INN11173,2,0,1,1,Meal Plan 1,0,Room_Type 4,0,2018,2,15,0,0,0,136,0,kept
INN11293,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,2,10,0,0,0,85,0,cancelled
INN11366,3,0,1,4,Meal Plan 1,0,Room_Type 4,0,2018,6,27,0,0,0,134.57,3,kept
INN11382,2,1,0,1,Meal Plan 1,0,Room_Type 1,0,2018,3,25,0,0,0,178,0,kept
INN11479,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,5,17,0,0,0,135,0,kept
INN11487,1,0,0,3,Meal Plan 1,0,Room_Type 1,0,2018,5,10,0,0,0,108.8,0,kept
INN11556,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,10,18,0,0,0,135,0,kept
INN11591,2,0,2,1,Meal Plan 1,0,Room_Type 1,0,2018,4,30,0,0,0,106.2,0,kept
INN11619,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,11,5,0,0,0,89,0,kept
INN11621,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,11,9,0,0,0,65,0,kept
INN11646,2,0,0,2,Meal Plan 1,0,Room_Type 1,0,2017,8,25,0,0,0,106,2,kept
INN11715,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,9,27,1,0,6,0,1,kept
INN11777,1,0,2,1,Meal Plan 1,0,Room_Type 4,0,2018,3,13,0,0,0,95.4,1,kept
INN11799,2,0,1,3,Meal Plan 1,0,Room_Type 1,0,2018,12,29,0,0,0,12,0,kept
INN11809,1,0,0,2,Meal Plan 1,0,Room_Type 1,0,2018,3,15,1,1,6,65,0,kept
INN11859,2,0,0,1,Meal Plan 1,0,Room_Type 4,0,2018,9,27,0,0,0,160,0,kept
INN11883,1,0,1,3,Meal Plan 1,0,Room_Type 1,0,2018,5,2,0,0,0,95,0,kept
INN11943,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,10,10,1,0,1,95,0,kept
INN12060,2,0,0,1,Meal Plan 1,0,Room_Type 4,0,2018,12,10,0,0,0,133,0,kept
INN12082,2,0,1,3,Meal Plan 1,0,Room_Type 1,0,2018,1,25,0,0,0,100,1,kept
INN12101,2,0,2,1,Meal Plan 1,0,Room_Type 1,0,2017,8,22,0,0,0,106.67,0,kept
INN12198,2,0,2,1,Meal Plan 1,0,Room_Type 1,0,2017,8,15,0,0,0,90,0,kept
INN12222,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2017,9,21,1,0,1,65,0,kept
INN12233,1,0,1,2,Meal Plan 1,0,Room_Type 4,0,2018,9,19,0,0,0,110,0,kept
INN12238,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,7,0,0,0,98,0,kept
INN12242,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,10,26,0,0,0,65,0,kept
INN12258,2,0,0,2,Meal Plan 1,0,Room_Type 4,0,2018,6,17,0,0,0,90.95,1,kept
INN12264,2,0,0,4,Meal Plan 1,0,Room_Type 1,0,2017,8,5,0,0,0,90,1,kept
INN12290,2,0,1,1,Meal Plan 1,0,Room_Type 1,0,2018,8,1,0,0,0,85.86,1,kept
INN12326,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2018,3,14,1,0,16,65,1,kept
INN12408,3,0,1,2,Meal Plan 1,0,Room_Type 1,0,2018,6,20,0,0,0,105.4,0,kept
INN12452,2,0,2,2,Meal Plan 1,0,Room_Type 1,0,2018,7,2,0,0,0,151,1,kept
INN12492,1,0,0,2,Meal Plan 1,0,Room_Type 1,0,2017,10,30,0,0,0,85,0,kept
INN12525,2,0,0,2,Meal Plan 1,1,Room_Type 1,0,2018,12,23,0,0,0,89,2,kept
INN12628,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,8,3,0,0,0,0,0,kept
INN12640,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,11,29,0,0,0,65,0,kept
INN12663,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,1,21,1,0,2,76,0,kept
INN12687,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,5,24,0,0,0,135,0,cancelled
INN12808,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2017,8,31,0,0,0,95.5,0,kept
INN12826,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,12,12,1,0,1,0,2,kept
INN12827,1,0,2,0,Meal Plan 1,0,Room_Type 1,0,2017,9,27,1,1,2,65,0,kept
INN12840,1,0,0,3,Meal Plan 1,0,Room_Type 1,0,2017,9,8,0,0,0,142.67,1,kept
INN12857,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,6,22,0,0,0,95,0,kept
INN12874,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,11,0,0,0,0,0,kept
INN12909,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,4,7,1,0,21,0,1,kept
INN12914,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,2,27,0,0,0,89,1,kept
INN12915,1,0,1,1,Meal Plan 1,0,Room_Type 1,0,2018,3,21,1,0,1,79,0,kept
INN12918,2,0,1,3,Meal Plan 1,0,Room_Type 1,0,2017,8,10,0,0,0,124,0,kept
INN12990,2,1,0,1,Meal Plan 1,0,Room_Type 1,0,2018,7,5,0,0,0,159,0,kept
INN12997,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2018,9,30,0,0,0,131,0,kept
INN13011,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,7,29,0,0,0,121,2,kept
INN13062,2,0,2,1,Meal Plan 1,0,Room_Type 4,0,2018,3,6,0,0,0,110,1,kept
INN13065,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,11,0,0,0,99,0,kept
INN13092,2,0,0,2,Meal Plan 1,0,Room_Type 1,0,2017,8,11,0,0,0,124,0,kept
INN13120,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,2,16,1,2,3,65,0,kept
INN13248,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2018,3,7,0,0,0,75,0,kept
INN13286,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,9,27,0,0,0,138.99,0,kept
INN13332,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,10,10,0,0,0,120,1,kept
INN13406,2,2,0,1,Meal Plan 1,0,Room_Type 4,0,2018,1,30,0,0,0,42,0,kept
INN13421,2,0,1,0,Meal Plan 1,0,Room_Type 4,0,2018,12,26,0,0,0,83.16,1,kept
INN13518,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,1,6,0,0,0,73.9,0,kept
INN13552,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,3,20,0,0,0,75,0,kept
INN13604,2,0,0,1,Meal Plan 1,0,Room_Type 4,0,2018,8,4,0,0,0,145,1,kept
INN13686,1,0,0,3,Meal Plan 1,0,Room_Type 1,0,2018,1,19,1,0,2,66,0,kept
INN13689,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2018,9,19,0,0,0,185,0,kept
INN13795,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,10,1,0,0,0,126,0,kept
INN13841,1,0,1,3,Meal Plan 1,0,Room_Type 1,0,2018,12,29,0,0,0,65,0,kept
INN13872,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,2,10,0,0,0,79,0,kept
INN13924,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,6,7,0,0,0,115,1,kept
INN13930,2,0,1,1,Meal Plan 1,0,Room_Type 1,0,2018,3,19,0,0,0,141,1,cancelled
INN13959,1,0,1,1,Meal Plan 1,0,Room_Type 1,0,2018,2,29,0,0,0,3,0,kept
INN13995,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,1,4,0,0,0,65,0,kept
INN14039,2,0,1,1,Meal Plan 1,0,Room_Type 1,0,2018,11,28,0,0,0,4.5,0,kept
INN14077,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,6,0,0,0,90,0,kept
INN14083,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,5,24,0,0,0,135,0,cancelled
INN14101,2,0,1,1,Meal Plan 1,0,Room_Type 1,0,2017,9,7,0,0,0,99.2,0,kept
INN14113,2,0,1,2,Meal Plan 1,0,Room_Type 1,0,2018,6,13,0,0,0,80.75,0,kept
INN14166,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,10,12,0,0,0,65,0,kept
INN14226,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,2,19,0,0,0,80,0,kept
INN14232,1,0,2,0,Meal Plan 1,0,Room_Type 1,0,2017,10,11,0,0,0,88.94,0,kept
INN14292,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,4,16,0,0,0,69.99,0,kept
INN14313,1,0,2,0,Meal Plan 1,0,Room_Type 1,0,2018,9,18,0,0,0,0,0,kept
INN14327,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,10,1,0,0,0,126,2,kept
INN14338,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,5,18,0,0,0,163.18,0,cancelled
INN14387,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,3,14,1,0,12,65,1,kept
INN14407,2,2,0,1,Meal Plan 1,0,Room_Type 6,0,2017,9,3,0,0,0,155,0,kept
INN14423,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,10,6,1,0,31,0,4,kept
INN14457,2,0,2,3,Meal Plan 1,0,Room_Type 1,0,2018,6,16,0,0,0,116.45,0,kept
INN14554,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2017,10,12,0,0,0,65,0,kept
INN14555,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,18,0,0,0,124,0,kept
INN14599,2,0,2,0,Meal Plan 1,0,Room_Type 1,0,2017,9,20,0,0,0,65,0,kept
INN14617,1,0,1,2,Meal Plan 1,1,Room_Type 6,0,2018,9,5,0,0,0,0,1,kept
INN14647,2,0,0,4,Meal Plan 1,0,Room_Type 1,0,2017,8,12,0,0,0,76.5,1,kept
INN14658,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,19,0,0,0,106,2,kept
INN14675,2,0,1,3,Meal Plan 1,0,Room_Type 1,0,2018,4,11,0,0,0,116,0,cancelled
INN14689,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,1,28,0,0,0,79,0,kept
INN14699,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2018,10,10,1,0,1,153,0,kept
INN14798,1,0,2,4,Meal Plan 1,0,Room_Type 1,0,2017,9,13,0,0,0,136,0,kept
INN14807,1,0,1,3,Meal Plan 1,1,Room_Type 1,0,2018,2,15,0,0,0,88,0,kept
INN14822,1,0,0,3,Meal Plan 1,0,Room_Type 1,0,2017,11,3,1,0,1,65,0,kept
INN14854,2,1,0,1,Meal Plan 1,0,Room_Type 1,0,2018,6,2,0,0,0,158,0,kept
INN14860,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,10,20,0,0,0,112,0,kept
INN14907,1,0,0,1,Meal Plan 1,1,Room_Type 1,0,2018,11,24,1,0,1,67,0,kept
INN14957,1,0,0,1,Meal Plan 1,0,Room_Type 6,0,2018,2,10,1,3,11,0,1,kept
INN15034,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,2,24,0,0,0,97,0,kept
INN15103,2,0,2,2,Meal Plan 1,0,Room_Type 1,0,2018,11,13,0,0,0,98.6,1,kept
INN15108,2,0,0,4,Meal Plan 1,0,Room_Type 4,0,2017,11,3,0,0,0,82.45,1,kept
INN15112,1,0,0,2,Meal Plan 1,0,Room_Type 4,0,2018,3,4,0,0,0,116,0,kept
INN15120,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,8,17,0,0,0,138,0,kept
INN15141,2,0,0,1,Meal Plan 1,0,Room_Type 4,0,2018,5,19,0,0,0,223,0,cancelled
INN15192,2,0,0,1,Meal Plan 1,1,Room_Type 7,0,2018,9,9,0,0,0,0,1,kept
INN15195,2,0,1,1,Meal Plan 1,0,Room_Type 2,0,2017,12,5,0,0,0,73,1,kept
INN15203,3,0,0,1,Meal Plan 1,0,Room_Type 4,0,2018,2,12,0,0,0,127,3,kept
INN15222,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,8,17,0,0,0,150,1,kept
INN15487,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,1,27,0,0,0,0,3,kept
INN15512,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,6,20,0,0,0,95,0,kept
INN15558,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,10,14,0,0,0,129,0,kept
INN15562,1,0,1,1,Meal Plan 1,0,Room_Type 1,0,2018,2,22,1,2,21,65,1,kept
INN15590,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,11,12,0,0,0,84,0,kept
INN15609,2,0,0,1,Meal Plan 1,1,Room_Type 1,0,2017,12,22,0,0,0,96,1,kept
INN15611,2,0,0,2,Meal Plan 1,0,Room_Type 1,0,2017,10,1,0,0,0,135.5,2,kept
INN15691,1,0,0,2,Meal Plan 1,0,Room_Type 1,0,2018,6,21,0,0,0,95,0,kept
INN15750,2,0,0,1,Meal Plan 1,0,Room_Type 4,0,2018,10,13,0,0,0,155,1,kept
INN15753,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,1,6,1,0,2,66,0,kept
INN15835,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,12,14,0,0,0,65,0,kept
INN15902,2,0,1,5,Meal Plan 1,0,Room_Type 1,0,2018,8,9,0,0,0,170,1,kept
INN15910,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,8,16,0,0,0,207,1,kept
INN16067,1,0,1,1,Meal Plan 1,0,Room_Type 1,0,2018,1,18,0,0,0,64.5,0,kept
INN16100,2,1,1,1,Meal Plan 1,0,Room_Type 1,0,2018,1,30,0,0,0,110.5,2,kept
INN16117,2,0,1,1,Meal Plan 1,0,Room_Type 1,0,2017,9,7,0,0,0,133.5,1,kept
INN16287,2,0,0,1,Meal Plan 1,0,Room_Type 2,0,2018,1,7,0,0,0,88.25,0,kept
INN16343,2,0,1,0,Meal Plan 1,0,Room_Type 5,0,2018,3,21,1,0,1,135,0,kept
INN16344,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,6,16,0,0,0,0,1,kept
INN16345,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,5,9,0,0,0,79.31,1,kept
INN16381,1,0,0,1,Meal Plan 1,0,Room_Type 4,0,2018,3,3,1,2,1,0,0,kept
INN16529,2,2,0,1,Meal Plan 1,0,Room_Type 6,0,2017,8,22,0,0,0,174,1,kept
INN16643,1,0,0,1,Meal Plan 1,0,Room_Type 4,0,2018,2,3,0,0,0,0,0,kept
INN16648,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2018,3,14,1,2,26,65,0,kept
INN16680,2,1,0,1,Meal Plan 1,0,Room_Type 1,0,2018,6,23,0,0,0,127,0,kept
INN16687,1,0,0,2,Meal Plan 1,0,Room_Type 1,0,2017,10,27,1,0,1,65,0,kept
INN16706,2,0,2,0,Meal Plan 1,0,Room_Type 1,0,2017,10,11,0,0,0,123,0,kept
INN16713,1,0,0,1,Meal Plan 1,1,Room_Type 1,0,2018,12,13,1,1,5,67,1,kept
INN16719,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,6,23,0,0,0,95,0,kept
INN16750,2,0,1,0,Meal Plan 1,0,Room_Type 4,0,2017,10,19,0,0,0,155,2,kept
INN16779,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,2,24,1,2,21,65,1,kept
INN16823,2,0,2,3,Meal Plan 1,0,Room_Type 1,0,2017,12,24,0,0,0,62.8,0,kept
INN16830,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,12,3,1,0,1,79,0,kept
INN16834,1,0,1,1,Meal Plan 1,0,Room_Type 4,0,2017,10,19,0,0,0,113,1,kept
INN16883,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,2,27,0,0,0,89,0,kept
INN16888,2,0,0,3,Meal Plan 1,0,Room_Type 1,0,2017,8,11,0,0,0,124,0,kept
INN16901,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,3,18,1,0,8,45,0,kept
INN16925,2,1,1,2,Meal Plan 1,0,Room_Type 1,0,2018,4,15,0,0,0,119,0,kept
INN16949,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2018,1,11,1,2,16,65.67,0,kept
INN16973,1,0,0,2,Meal Plan 1,0,Room_Type 1,0,2017,8,25,1,0,1,0,0,kept
INN16976,2,1,0,1,Meal Plan 1,0,Room_Type 4,0,2018,10,29,0,0,0,141.49,0,kept
INN16979,3,0,0,1,Meal Plan 1,1,Room_Type 7,0,2018,5,4,0,0,0,0,3,kept
INN17006,2,0,0,1,Meal Plan 1,0,Room_Type 6,0,2018,2,17,1,3,12,0,1,kept
INN17039,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,11,0,0,0,99,0,kept
INN17086,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,6,12,0,0,0,135,1,kept
INN17134,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,12,0,0,0,138,0,cancelled
INN17164,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,2,10,0,0,0,70,0,kept
INN17428,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,6,27,0,0,0,106.4,0,kept
INN17452,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2018,8,29,1,3,42,65,0,kept
INN17477,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,3,24,0,0,0,75,0,kept
INN17521,2,0,1,2,Meal Plan 1,1,Room_Type 1,0,2017,8,10,0,0,0,115,0,kept
INN17533,2,3,2,0,Meal Plan 1,0,Room_Type 6,0,2017,8,9,0,0,0,153,0,kept
INN17545,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,9,13,0,0,0,114,0,kept
INN17546,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,9,1,0,0,0,0,0,kept
INN17560,3,0,0,1,Meal Plan 1,0,Room_Type 6,0,2018,9,21,0,0,0,201.16,1,kept
INN17588,2,0,1,1,Meal Plan 1,0,Room_Type 1,0,2017,8,17,0,0,0,72,0,kept
INN17640,1,0,0,1,Meal Plan 1,0,Room_Type 4,0,2018,3,17,1,0,19,0,2,kept
INN17646,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,7,20,0,0,0,79,0,kept
INN17755,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,10,31,0,0,0,107,1,kept
INN17756,2,0,0,2,Meal Plan 1,0,Room_Type 4,0,2018,11,30,0,0,0,63.2,0,kept
INN17867,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,12,13,1,3,22,67,0,kept
INN17981,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,5,24,0,0,0,135,0,cancelled
INN17999,2,0,0,1,Meal Plan 1,1,Room_Type 1,0,2018,1,30,1,0,2,0,0,kept
INN18010,1,0,0,1,Meal Plan 1,1,Room_Type 1,0,2018,12,20,0,0,0,89.55,0,kept
INN18035,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,5,20,0,0,0,155,1,kept
INN18062,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,6,0,0,0,0,0,kept
INN18081,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,9,21,0,0,0,77,0,kept
INN18162,1,0,0,2,Meal Plan 1,0,Room_Type 1,0,2017,9,22,0,0,0,147,0,kept
INN18166,1,0,0,2,Meal Plan 1,0,Room_Type 1,0,2017,10,27,1,0,1,65,0,kept
INN18217,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,4,12,0,0,0,65,0,cancelled
INN18221,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,4,6,0,0,0,131,0,kept
INN18347,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,11,2,1,0,3,65,0,kept
INN18481,2,0,1,0,Meal Plan 1,0,Room_Type 4,0,2018,1,3,0,0,0,99,0,kept
INN18491,2,0,2,1,Meal Plan 1,0,Room_Type 1,0,2017,12,20,0,0,0,58,0,kept
INN18506,1,0,1,0,Meal Plan 1,0,Room_Type 5,0,2018,10,3,0,0,0,156,0,kept
INN18526,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,1,6,0,0,0,73.9,0,kept
INN18553,2,0,1,0,Meal Plan 1,0,Room_Type 4,0,2018,3,20,0,0,0,139,0,kept
INN18616,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,3,21,0,0,0,101,0,cancelled
INN18703,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,10,11,0,0,0,126,0,kept
INN18759,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2018,6,6,0,0,0,110,1,kept
INN18760,1,0,2,0,Meal Plan 1,0,Room_Type 1,0,2017,9,20,1,0,1,0,1,kept
INN18789,1,0,0,1,Meal Plan 1,0,Room_Type 4,0,2018,2,3,1,0,16,0,2,kept
INN18890,1,0,0,2,Meal Plan 1,0,Room_Type 4,0,2018,3,4,0,0,0,116,0,kept
INN18946,2,1,2,2,Meal Plan 1,0,Room_Type 1,0,2018,10,21,0,0,0,106.25,2,kept
INN19128,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,12,21,0,0,0,65,0,kept
INN19143,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,3,22,0,0,0,0,1,kept
INN19154,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,11,28,0,0,0,54.31,0,kept
INN19169,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,8,10,0,0,0,115,1,kept
INN19187,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,11,30,0,0,0,73,1,kept
INN19248,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,3,16,0,0,0,109,0,kept
INN19325,1,0,1,4,Meal Plan 1,0,Room_Type 1,0,2018,11,14,0,0,0,95,2,kept
INN19339,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,1,7,0,0,0,45,0,kept
INN19369,2,1,0,1,Meal Plan 1,0,Room_Type 1,0,2018,6,22,0,0,0,159,2,kept
INN19440,2,0,0,1,Meal Plan 1,0,Room_Type 4,0,2018,8,10,0,0,0,195,0,kept
INN19443,2,2,0,1,Meal Plan 1,0,Room_Type 6,0,2017,8,25,0,0,0,156,0,kept
INN19461,1,0,0,2,Meal Plan 1,0,Room_Type 1,0,2018,6,21,0,0,0,101.7,1,kept
INN19465,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,2,25,0,0,0,0,1,kept
INN19490,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,2,16,0,0,0,79,0,kept
INN19543,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,2,18,0,0,0,91,0,kept
INN19567,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,3,22,0,0,0,0,1,kept
INN19594,1,0,0,1,Meal Plan 1,0,Room_Type 4,0,2018,9,27,1,0,3,110,1,kept
INN19716,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,11,28,0,0,0,84,0,kept
INN19993,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,8,23,0,0,0,80,0,kept
INN20000,2,0,0,1,Meal Plan 1,0,Room_Type 4,0,2018,9,9,0,0,0,0,1,kept
INN20036,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,10,27,0,0,0,90.9,1,kept
INN20045,1,0,1,1,Meal Plan 1,0,Room_Type 1,0,2018,10,17,1,0,4,95,0,kept
INN20231,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,11,21,1,0,11,65,1,kept
INN20233,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,9,18,0,0,0,200,0,kept
INN20244,1,0,2,5,Meal Plan 1,0,Room_Type 1,0,2017,11,20,0,0,0,95.67,1,kept
INN20275,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,12,31,0,0,0,135,0,kept
INN20308,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,12,29,0,0,0,117,0,kept
INN20309,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,12,21,0,0,0,65,0,kept
INN20345,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,9,17,1,0,2,0,1,kept
INN20365,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,1,21,1,0,5,76,0,kept
